customer_id,event_ts,days_since_last_order,sessions_last_month,avg_basket_size,category_diversity,discount_share,returns_rate,avg_session_minutes,device_type,platform,marketing_channel,region,segment_truth,orders_last_90d,avg_order_value,gmv_last_90d,customer_value
c_4289,2024-07-01T21:38:21+00:00,130.0,5.0,2.795,3.22,0.3412,0.1866,3.98,tablet,android,email,Unknown,casual,4.0,21.413080501191487,239.7115816419038,111.53785751297305
c_4290,2024-08-27T03:06:58+00:00,83.0,3.0,3.894,6.04,0.2044,0.1712,21.18,tablet,android,email,APAC,loyal,1.0,14.05833459709682,96.38537734603472,205.47360534468612
c_4291,2024-08-22T04:07:53+00:00,100.0,6.0,2.821,5.13,0.0492,0.0602,15.05,mobile,web,social,APAC,loyal,0.0,18.821705193167528,229.6953713682477,50.121075759806814
c_4292,2024-08-28T06:16:35+00:00,39.0,8.0,4.915,7.65,0.4057,0.014,22.76,desktop,ios,email,EU,whales,3.0,27.585530419840172,139.98221407080501,35.08157382532299
c_4293,2024-06-21T23:36:34+00:00,15.0,17.0,4.398,9.28,0.4816,0.0536,49.3,tablet,android,social,EU,whales,2.0,20.278779670018938,79.81818640557755,28.69660330636956
c_4294,2024-08-24T09:52:48+00:00,7.0,18.0,4.648,8.68,0.4315,0.0013,25.89,mobile,android,email,,whales,1.0,26.59767892722768,252.85736008419923,67.51037085539721
c_4295,2024-06-20T00:01:59+00:00,49.0,17.0,8.457,8.1,0.1341,0.0091,12.28,tablet,android,email,US,whales,2.0,15.805223892273636,138.7821170890459,117.6728563965048
c_4296,2024-07-13T10:22:51+00:00,85.0,2.0,4.158,10.01,0.1767,0.1374,4.58,mobile,web,paid_search,US,loyal,2.0,21.960420967642186,210.20637038066744,73.81927501760809
c_4297,2024-09-07T08:05:17+00:00,106.0,5.0,4.439,6.1,0.0571,0.0717,4.95,desktop,ios,organic,US,loyal,1.0,19.52054308638898,147.36887275954888,54.31890785788518
c_4298,2024-06-24T21:39:11+00:00,46.0,8.0,8.074,4.87,0.1404,0.0106,38.12,tablet,ios,social,EU,whales,4.0,42.91962184693496,302.1816203272034,210.16223628589566
c_4299,2024-06-23T06:50:51+00:00,54.0,23.0,5.422,11.27,0.2201,0.0649,10.67,mobile,android,social,US,whales,3.0,34.33916779500781,144.45882766355226,109.01846663830145
c_4300,2024-06-15T16:55:15+00:00,55.0,18.0,5.707,8.48,0.4451,0.029,28.82,tablet,web,paid_search,APAC,whales,0.0,7.358486017365609,162.71514883028607,9.015197474808343
c_4301,2024-06-20T08:09:59+00:00,19.0,13.0,4.333,5.53,0.4577,0.005,9.37,tablet,web,social,EU,whales,3.0,14.819521567143278,54.85361074476071,32.443883171318355
c_4302,2024-06-16T03:24:04+00:00,120.0,2.0,2.522,8.81,0.1672,0.0343,11.4,mobile,web,social,APAC,loyal,4.0,17.70625787892195,102.43385204359228,36.564588339988234
c_4303,2024-06-18T08:40:58+00:00,60.0,12.0,5.436,3.65,0.0274,0.1109,18.04,desktop,android,social,US,loyal,1.0,21.288764902490357,63.53146679869388,41.29535733239136
c_4304,2024-06-09T11:24:47+00:00,42.0,18.0,4.597,7.0,0.1252,0.0121,34.3,desktop,ios,social,APAC,whales,1.0,17.82538844434145,118.93166088045236,41.878031670351604
c_4305,2024-09-20T00:14:20+00:00,128.0,1.0,3.467,2.92,0.2154,0.0386,19.6,tablet,web,paid_search,EU,casual,2.0,12.637582951802653,119.3049311600525,64.05978521600676
c_4306,2024-07-21T03:15:09+00:00,38.0,7.0,2.276,6.69,0.3747,0.1409,2.29,desktop,web,organic,US,loyal,1.0,13.825109259860808,64.36055261770633,27.87134723084322
c_4307,2024-08-26T12:16:33+00:00,157.0,2.0,0.827,5.73,0.2621,0.2931,3.96,tablet,android,email,,casual,1.0,19.955643646668065,80.57901356466456,76.95806894040368
c_4308,2024-08-27T07:17:34+00:00,38.0,18.0,6.994,8.23,0.277,0.0403,38.55,desktop,ios,social,APAC,whales,0.0,13.699244865230712,243.9421766694687,73.18694924456521
c_4309,2024-07-08T16:27:50+00:00,73.0,4.0,2.548,3.91,0.2261,0.0704,16.42,desktop,ios,organic,US,loyal,2.0,21.900932674905487,334.31405131139434,46.636689533627305
c_4310,2024-08-19T23:46:38+00:00,115.0,9.0,3.086,5.95,0.1196,0.3057,17.94,desktop,web,email,APAC,loyal,4.0,17.63961038932198,140.7502100580675,80.58325638662825
c_4311,2024-06-13T05:07:20+00:00,31.0,18.0,5.391,12.0,0.2234,0.1016,36.19,tablet,android,social,Unknown,whales,2.0,17.799774772255965,110.72366109133975,57.19403306103763
c_4312,2024-06-17T00:39:38+00:00,147.0,4.0,2.969,6.96,0.278,0.2519,9.98,tablet,ios,organic,Unknown,casual,2.0,16.05338307836935,280.0147379406292,78.35370539692445
c_4313,2024-07-10T11:05:00+00:00,59.0,7.0,2.377,6.79,0.3378,0.0542,11.47,tablet,web,organic,Unknown,loyal,1.0,21.813414890559386,286.19028265678105,88.59696618395174
c_4314,2024-07-09T16:30:09+00:00,104.0,11.0,2.995,2.14,0.1144,0.2097,7.37,desktop,android,organic,APAC,loyal,6.0,21.59834565650732,202.03000542416717,29.73824823952513
c_4315,2024-07-29T18:57:56+00:00,66.0,10.0,3.435,8.08,0.0192,0.0755,4.02,desktop,web,organic,,loyal,1.0,24.915476380073855,194.6021770451736,96.96193851702557
c_4316,2024-09-19T12:48:58+00:00,45.0,11.0,2.587,10.32,0.1704,0.0669,2.8,mobile,ios,paid_search,US,loyal,3.0,19.799886430889085,433.10944292327184,63.77602176757418
c_4317,2024-08-11T23:51:40+00:00,128.0,5.0,2.422,3.91,0.4376,0.0727,4.31,mobile,web,paid_search,Unknown,casual,3.0,19.496543433818776,129.6208860369655,30.571250967893313
c_4318,2024-08-24T05:21:38+00:00,5.0,21.0,5.379,11.69,0.12,0.0383,21.7,mobile,web,organic,US,whales,3.0,24.322415071645523,59.02614004129917,35.8751382619554
c_4319,2024-07-22T11:33:48+00:00,55.0,20.0,7.427,6.36,0.3089,0.0191,23.87,tablet,web,organic,,whales,1.0,29.476007689697134,253.01619850152906,60.07145913618333
c_4320,2024-07-24T18:13:57+00:00,22.0,12.0,4.685,11.14,0.4121,0.003,23.12,tablet,web,social,Unknown,whales,2.0,22.64977621125423,165.54821240194732,28.24404533250112
c_4321,2024-09-11T08:07:53+00:00,55.0,9.0,4.043,11.94,0.1639,0.117,24.19,desktop,android,email,Unknown,whales,4.0,14.349819252164984,131.14079775664115,20.888244344917588
c_4322,2024-08-24T06:32:27+00:00,116.0,9.0,6.306,10.46,0.2977,0.087,16.17,desktop,ios,email,US,loyal,1.0,14.151121088569694,101.38436594043363,91.46133484106
c_4323,2024-06-20T01:27:39+00:00,92.0,6.0,3.141,3.06,0.4151,0.3575,4.95,mobile,web,email,US,casual,3.0,20.527889328144955,108.48842446899204,64.8465082066565
c_4324,2024-06-08T17:22:54+00:00,45.0,10.0,3.268,10.43,0.1635,0.0412,8.84,tablet,ios,social,EU,loyal,2.0,21.017872477637226,73.9007970914001,42.93379526320921
c_4325,2024-06-16T06:01:27+00:00,22.0,21.0,3.66,9.78,0.0427,0.0333,32.38,desktop,web,email,,whales,1.0,29.662904528631355,92.73791435549505,345.4753954903474
c_4326,2024-09-13T14:51:28+00:00,50.0,14.0,3.893,9.34,0.2266,0.0283,52.48,tablet,ios,social,US,whales,0.0,14.664170942731017,203.7928942531589,71.97845919517248
c_4327,2024-08-20T07:17:32+00:00,100.0,7.0,3.085,7.29,0.2611,0.147,6.87,tablet,android,email,APAC,loyal,2.0,33.525839031530296,191.1794741250679,30.825054959325772
c_4328,2024-09-23T06:27:31+00:00,26.0,4.0,6.298,8.25,0.4715,0.1695,3.45,desktop,android,organic,EU,loyal,4.0,18.137353203923258,244.91258398189456,23.58744884766609
c_4329,2024-06-16T07:55:58+00:00,28.0,19.0,5.029,5.29,0.4545,0.1819,30.6,tablet,android,social,APAC,whales,1.0,16.16607233607933,87.26590864757435,85.59740792135543
c_4330,2024-07-08T00:51:54+00:00,103.0,1.0,2.021,2.68,0.0164,0.1624,2.43,tablet,android,social,US,casual,3.0,14.75258413467602,273.7310990821744,33.32535124524247
c_4331,2024-06-26T01:03:25+00:00,114.0,8.0,2.68,5.35,0.4326,0.0158,16.08,mobile,android,email,,loyal,0.0,39.56371085162457,48.51154066291855,38.88870977578986
c_4332,2024-09-26T04:33:43+00:00,30.0,17.0,4.958,7.69,0.4333,0.0358,17.09,desktop,ios,organic,US,whales,2.0,24.615634600675616,248.4962135277687,89.43952173863244
c_4333,2024-08-17T10:11:19+00:00,46.0,19.0,6.037,9.46,0.1275,0.0432,11.62,mobile,ios,social,US,whales,0.0,27.2938700635902,212.00730097414765,83.8866352952508
c_4334,2024-07-27T22:47:19+00:00,58.0,6.0,3.678,5.23,0.2875,0.2419,16.66,tablet,ios,social,EU,loyal,1.0,39.32399860032471,90.39851839584153,125.79447410266609
c_4335,2024-08-03T07:42:47+00:00,48.0,12.0,4.951,5.96,0.2472,0.042,58.41,tablet,android,organic,US,whales,1.0,38.78669071562074,62.131014745673795,55.22049603801194
c_4336,2024-06-12T02:58:46+00:00,66.0,6.0,2.592,8.7,0.2617,0.0458,7.32,mobile,web,email,EU,loyal,4.0,18.075680760810496,134.73055761894364,37.75003217284325
c_4337,2024-07-18T05:25:34+00:00,43.0,7.0,5.273,9.78,0.3133,0.0247,14.19,desktop,android,organic,APAC,loyal,1.0,22.705115689203307,232.4178462451401,128.77695071353165
c_4338,2024-09-09T04:00:17+00:00,165.0,5.0,2.696,7.57,0.2666,0.2706,5.95,mobile,android,paid_search,APAC,casual,3.0,20.36443923167728,76.018370905621,51.963975180623166
c_4339,2024-06-13T00:15:29+00:00,83.0,6.0,3.44,2.26,0.0409,0.2587,6.95,desktop,web,organic,Unknown,loyal,2.0,20.172143931118075,164.43250489862982,65.25415225927469
c_4340,2024-07-29T13:02:56+00:00,17.0,22.0,4.77,4.97,0.3813,0.0329,15.41,desktop,android,email,,whales,2.0,34.245928947141856,146.00749661525828,63.69787345433601
c_4341,2024-09-16T02:34:48+00:00,106.0,2.0,1.853,1.28,0.0049,0.3464,26.9,tablet,web,email,,casual,0.0,15.979516642206564,252.56528269290757,95.18951647989532
c_4342,2024-08-31T14:50:49+00:00,109.0,5.0,5.475,7.67,0.2819,0.1482,6.78,mobile,web,social,EU,loyal,5.0,34.98852598860317,262.96938732245826,59.13103201819101
c_4343,2024-08-27T10:07:04+00:00,149.0,4.0,2.342,6.16,0.1578,0.2016,4.02,desktop,android,organic,US,casual,1.0,13.089533547101084,75.4465275323615,31.478909065022908
c_4344,2024-07-02T04:40:34+00:00,52.0,11.0,6.096,12.0,0.0805,0.0289,16.45,desktop,ios,paid_search,,whales,2.0,16.612875747496748,149.44189805941338,168.0112731325083
c_4345,2024-06-24T10:24:47+00:00,107.0,6.0,2.438,1.0,0.3301,0.1752,17.14,tablet,web,organic,EU,casual,2.0,32.855214451828594,120.53541559697254,46.40511700601026
c_4346,2024-06-04T08:05:14+00:00,27.0,8.0,3.631,2.3,0.2042,0.3177,25.65,mobile,web,organic,EU,loyal,2.0,23.471056059929147,196.362637782749,67.94523995885524
c_4347,2024-09-23T20:07:17+00:00,78.0,2.0,2.861,2.35,0.0902,0.1125,2.59,desktop,android,social,,casual,2.0,15.794643241550471,191.6275087259352,103.53838493965188
c_4348,2024-06-23T00:21:01+00:00,104.0,6.0,1.796,9.99,0.2014,0.4324,13.0,tablet,ios,organic,Unknown,loyal,1.0,33.01886004684529,364.90121117163596,175.92082958708446
c_4349,2024-08-01T10:44:07+00:00,95.0,1.0,2.219,3.08,0.4423,0.156,0.42,tablet,web,paid_search,EU,casual,1.0,24.951199797324847,175.12570321890118,54.098781254301095
c_4350,2024-09-10T15:38:01+00:00,39.0,17.0,5.776,5.07,0.099,0.0141,16.81,mobile,android,email,US,whales,2.0,20.55921581333365,178.5714999964793,36.285103076321036
c_4351,2024-06-14T10:23:55+00:00,37.0,9.0,6.178,8.66,0.0188,0.0185,16.68,desktop,ios,paid_search,,whales,3.0,21.537085902589006,99.64710655973671,151.54777323624933
c_4352,2024-06-21T11:47:14+00:00,86.0,4.0,3.996,6.7,0.407,0.0574,18.93,mobile,web,paid_search,US,loyal,0.0,19.506474723369696,63.00977028645427,131.36529210865666
c_4353,2024-09-21T19:52:24+00:00,170.0,3.0,3.113,1.4,0.3023,0.1911,13.72,tablet,android,organic,EU,casual,1.0,17.319692869059455,121.09449890491034,49.125083688736
c_4354,2024-08-16T14:20:20+00:00,83.0,10.0,4.586,1.71,0.1284,0.0297,7.37,mobile,web,paid_search,US,loyal,2.0,16.589550592479302,95.88503924086596,47.86065594871536
c_4355,2024-06-19T01:53:38+00:00,177.0,3.0,1.988,6.9,0.3002,0.3337,2.49,mobile,web,organic,APAC,casual,3.0,13.650397879228192,83.98096589018289,78.81202245529485
c_4356,2024-07-17T12:34:22+00:00,50.0,2.0,3.601,2.28,0.235,0.0111,5.44,tablet,ios,paid_search,Unknown,loyal,0.0,16.667016580160272,82.71482237426626,35.71607763177002
c_4357,2024-07-06T20:38:25+00:00,44.0,9.0,3.784,8.1,0.1701,0.2306,6.0,desktop,ios,organic,US,loyal,1.0,32.666516588819256,184.4148911281319,36.829829875759835
c_4358,2024-07-22T05:01:02+00:00,65.0,6.0,3.737,5.9,0.2782,0.0376,31.59,desktop,android,paid_search,APAC,loyal,1.0,21.46564066505918,81.30331276382697,71.97788583069394
c_4359,2024-07-30T13:54:15+00:00,126.0,6.0,4.318,5.8,0.0138,0.1341,19.84,mobile,web,organic,APAC,casual,3.0,17.58491812670061,1026.6443717743161,108.7152957064896
c_4360,2024-06-19T02:55:04+00:00,7.0,13.0,5.603,4.92,0.1932,0.0248,21.17,tablet,web,paid_search,US,whales,0.0,19.26929486766649,58.57923342740679,43.879647199450496
c_4361,2024-09-06T20:57:32+00:00,32.0,2.0,1.515,1.83,0.2497,0.0656,7.46,tablet,web,paid_search,US,loyal,2.0,17.19369420087064,179.80120692871873,26.238945394573193
c_4362,2024-06-01T21:39:12+00:00,135.0,3.0,2.755,8.2,0.2668,0.3305,4.82,mobile,android,paid_search,US,casual,0.0,14.792849717138525,255.21141180609482,32.737807103850436
c_4363,2024-09-09T19:55:05+00:00,21.0,19.0,4.444,11.93,0.353,0.0143,29.35,mobile,ios,paid_search,EU,whales,1.0,19.353713304920948,99.05491483598145,47.143095897271735
c_4364,2024-08-16T01:44:15+00:00,129.0,1.0,1.762,5.75,0.4386,0.1221,0.42,mobile,ios,social,APAC,casual,1.0,20.531816360120835,162.83165909752634,19.641842914677902
c_4365,2024-06-18T00:59:37+00:00,146.0,3.0,1.9,6.52,0.1697,0.323,0.52,desktop,android,paid_search,APAC,casual,1.0,32.021805464556735,153.88483408342861,44.311975692786
c_4366,2024-09-27T12:55:20+00:00,64.0,2.0,4.956,1.87,0.4943,0.0799,10.9,mobile,ios,email,,loyal,2.0,17.64439369783242,124.58256199743087,94.58412047885295
c_4367,2024-06-22T06:29:10+00:00,29.0,2.0,5.862,5.96,0.4163,0.0956,5.08,tablet,ios,social,,loyal,0.0,17.734172119454758,170.58908835959272,69.10990110186135
c_4368,2024-07-06T05:51:27+00:00,66.0,2.0,2.116,4.82,0.3536,0.2376,4.4,desktop,android,organic,,loyal,1.0,18.610253830589045,110.19634173803075,154.40002107357444
c_4369,2024-08-12T09:45:10+00:00,26.0,4.0,5.316,2.63,0.4631,0.2498,16.97,desktop,ios,paid_search,US,loyal,2.0,25.691723074227525,120.50415769364268,141.4785435694426
c_4370,2024-09-02T14:21:55+00:00,24.0,6.0,4.934,4.93,0.0529,0.09,1.99,mobile,android,social,Unknown,loyal,0.0,20.711479406228662,299.1606960736856,72.99690703101453
c_4371,2024-06-19T08:41:56+00:00,10.0,13.0,5.17,11.99,0.2571,0.0014,21.72,tablet,web,social,EU,whales,1.0,15.350353403753198,46.358581586468624,48.47974272260159
c_4372,2024-09-19T17:30:32+00:00,109.0,4.0,2.775,4.12,0.053,0.0663,2.9,mobile,web,paid_search,,casual,2.0,19.478098599579386,68.8400782257917,34.664159866720574
c_4373,2024-08-02T13:22:28+00:00,63.0,11.0,4.136,6.02,0.1219,0.1215,19.8,desktop,web,organic,EU,loyal,3.0,23.465800973798636,105.83884017341072,64.00553230210603
c_4374,2024-08-26T06:45:52+00:00,82.0,8.0,4.053,8.34,0.3259,0.1922,25.67,desktop,web,paid_search,EU,loyal,3.0,14.388090079578795,176.22527654716416,23.43366312661368
c_4375,2024-07-09T09:44:32+00:00,56.0,20.0,4.103,7.13,0.0891,0.0296,21.78,desktop,ios,social,Unknown,whales,2.0,38.055071845198384,270.1746577387777,30.66104572871657
c_4376,2024-06-07T15:46:07+00:00,44.0,20.0,8.788,6.11,0.3689,0.1629,22.44,desktop,web,social,EU,whales,2.0,25.859193787285253,120.22311305370553,18.801702913215482
c_4377,2024-08-18T23:59:19+00:00,14.0,10.0,4.795,11.03,0.0006,0.0626,56.66,desktop,android,email,EU,whales,3.0,13.18528056221243,123.37187984669214,106.40389664035011
c_4378,2024-07-30T01:20:19+00:00,82.0,1.0,3.117,6.92,0.4288,0.06,8.86,tablet,android,paid_search,Unknown,casual,3.0,22.388104191212395,257.93332647693796,29.67895629807769
c_4379,2024-07-22T06:06:16+00:00,161.0,4.0,1.561,5.31,0.0117,0.317,3.1,mobile,ios,email,,casual,0.0,26.25354934952648,166.0166041189633,94.01751952044532
c_4380,2024-08-04T20:39:19+00:00,18.0,23.0,5.112,8.0,0.0652,0.0325,63.74,mobile,web,email,EU,whales,1.0,18.00760054456617,472.3153929941537,56.013902822956034
c_4381,2024-07-18T06:15:55+00:00,73.0,9.0,3.277,7.92,0.1555,0.1236,3.46,desktop,web,social,APAC,loyal,2.0,38.77956261794771,151.8455453665903,38.92711423596745
c_4382,2024-06-05T06:33:44+00:00,136.0,2.0,2.033,1.0,0.1324,0.4967,4.2,mobile,android,paid_search,Unknown,casual,2.0,24.408797200107617,181.32636524457223,56.88887615469343
c_4383,2024-09-26T10:32:44+00:00,42.0,15.0,7.544,9.54,0.2088,0.0255,10.91,desktop,ios,email,EU,whales,4.0,26.416129007654966,165.45597261932426,73.63772993918279
c_4384,2024-09-25T05:24:11+00:00,117.0,7.0,4.982,7.05,0.0134,0.1693,15.52,mobile,ios,social,EU,loyal,2.0,13.741086791146964,210.34020153687283,21.372787589184764
c_4385,2024-09-24T20:39:58+00:00,47.0,18.0,4.631,4.46,0.0893,0.0059,47.23,desktop,android,paid_search,APAC,whales,3.0,13.62650617163359,199.74653192994964,14.952282936626712
c_4386,2024-07-26T00:27:32+00:00,27.0,20.0,4.778,11.72,0.1289,0.0233,2.51,mobile,web,paid_search,,whales,0.0,34.65534938171721,139.58223976251287,20.53625324764776
c_4387,2024-09-05T05:58:50+00:00,8.0,22.0,4.655,12.0,0.0256,0.0058,11.54,desktop,ios,social,Unknown,whales,0.0,31.68261077134786,114.90379110568945,87.58026184524097
c_4388,2024-06-29T02:27:23+00:00,54.0,15.0,2.59,9.11,0.3004,0.005,20.19,desktop,android,email,,whales,2.0,12.242821946515633,73.54124497262582,36.09564484618139
c_4389,2024-08-29T20:31:55+00:00,115.0,6.0,4.896,2.0,0.0228,0.0693,20.04,desktop,web,paid_search,APAC,loyal,2.0,23.982122204942367,506.723459264608,72.31427595174625
c_4390,2024-09-12T10:46:27+00:00,85.0,5.0,4.133,4.98,0.0437,0.1119,2.25,mobile,ios,email,US,casual,1.0,28.63799276850319,160.85524283768967,126.92945427847657
c_4391,2024-07-26T05:23:49+00:00,41.0,23.0,5.286,7.14,0.0646,0.0235,14.19,tablet,ios,paid_search,,whales,5.0,14.739108293721266,123.68627916628952,17.42725396793467
c_4392,2024-08-10T11:06:44+00:00,40.0,23.0,6.058,10.11,0.1246,0.0418,13.54,desktop,ios,email,APAC,whales,1.0,18.78352045391367,88.91442146650363,32.46600919791488
c_4393,2024-09-15T15:07:27+00:00,29.0,8.0,3.014,5.94,0.0278,0.3639,4.15,mobile,ios,paid_search,APAC,loyal,2.0,22.922319532416477,110.16115813192812,103.59141939454022
c_4394,2024-08-08T14:57:43+00:00,91.0,4.0,2.897,4.6,0.0226,0.2852,19.42,mobile,android,organic,Unknown,loyal,2.0,31.823963773422584,523.5292590244499,64.46965653758113
c_4395,2024-09-09T17:27:37+00:00,90.0,3.0,4.657,8.62,0.3337,0.1143,4.95,desktop,ios,social,US,casual,3.0,21.396801118507486,112.24852478680617,48.16746503636553
c_4396,2024-07-07T00:52:08+00:00,12.0,15.0,4.7,5.86,0.0502,0.0292,38.23,mobile,web,organic,,whales,1.0,13.781260299896687,154.47187391548363,52.46911231292438
c_4397,2024-07-26T04:18:39+00:00,125.0,11.0,2.659,4.38,0.4913,0.1324,22.37,mobile,ios,email,APAC,loyal,2.0,19.892221287945844,157.85532807886503,20.584358730997693
c_4398,2024-08-19T18:12:11+00:00,102.0,6.0,3.529,7.49,0.0562,0.1046,9.4,desktop,web,paid_search,US,loyal,4.0,28.039536430651754,299.12350288930327,23.528032704112267
c_4399,2024-09-08T04:29:37+00:00,33.0,4.0,3.15,6.16,0.1657,0.1404,6.69,desktop,android,email,APAC,loyal,0.0,23.94880466900171,275.3486428306991,24.61341864388834
c_4400,2024-06-13T22:50:51+00:00,156.0,6.0,2.586,8.25,0.0506,0.3197,7.85,mobile,ios,email,EU,casual,2.0,39.70595432195564,146.47932466724754,28.808248851682716
c_4401,2024-07-16T13:35:32+00:00,27.0,20.0,8.123,10.35,0.4316,0.0078,6.69,desktop,web,paid_search,EU,whales,3.0,23.141884630713534,145.47925169898215,48.86654326173708
c_4402,2024-08-17T00:10:46+00:00,110.0,5.0,1.682,6.74,0.3611,0.1831,9.07,desktop,ios,email,EU,casual,2.0,27.696364385726657,120.79983895364288,48.93574923822943
c_4403,2024-07-23T18:07:19+00:00,49.0,8.0,3.473,7.35,0.0054,0.0519,28.99,tablet,ios,organic,APAC,whales,1.0,15.488218364378701,148.30015043948288,82.03581371940672
c_4404,2024-08-18T04:04:27+00:00,44.0,8.0,2.393,10.15,0.3866,0.112,31.28,tablet,android,paid_search,EU,loyal,3.0,14.646440415779477,160.8483970281934,23.2422756267761
c_4405,2024-07-10T07:47:09+00:00,56.0,8.0,7.686,9.78,0.0411,0.0422,22.39,tablet,web,paid_search,US,whales,2.0,17.737792834918693,146.12655735441837,40.320737756117396
c_4406,2024-06-21T02:38:17+00:00,54.0,14.0,4.253,5.71,0.0255,0.0898,12.56,mobile,ios,email,Unknown,whales,1.0,22.563605626612873,93.78250329959987,89.73907078510992
c_4407,2024-07-26T16:36:24+00:00,31.0,3.0,2.165,6.08,0.2792,0.0854,4.16,desktop,ios,email,US,loyal,4.0,17.47690595759882,134.5665775570987,48.654922648626574
c_4408,2024-06-27T11:58:19+00:00,97.0,7.0,1.971,4.72,0.2329,0.0937,18.53,tablet,ios,paid_search,US,loyal,2.0,22.915009866120215,172.410296567052,47.70109846544271
c_4409,2024-07-17T16:37:19+00:00,71.0,5.0,4.718,5.35,0.4708,0.1254,17.84,tablet,web,organic,US,loyal,4.0,19.285171487344474,102.64270967132335,112.08897930153786
c_4410,2024-06-12T01:01:38+00:00,45.0,9.0,5.869,8.2,0.1931,0.0432,52.05,mobile,ios,email,EU,whales,6.0,16.628554064453045,88.64803334169237,47.3772010589436
c_4411,2024-06-16T07:15:43+00:00,70.0,3.0,4.168,9.58,0.4246,0.1201,8.79,mobile,ios,organic,APAC,loyal,2.0,28.61673554341121,40.36233261348084,61.56874692368519
c_4412,2024-07-06T19:43:56+00:00,25.0,9.0,2.564,8.83,0.117,0.1137,3.11,tablet,ios,organic,US,loyal,2.0,22.048956394048346,154.04390585221955,64.52447041987526
c_4413,2024-09-04T11:47:34+00:00,38.0,20.0,5.011,10.6,0.2073,0.0428,7.63,tablet,android,social,US,whales,0.0,20.19274941160847,122.65814743053843,166.54459748506468
c_4414,2024-07-07T21:34:11+00:00,24.0,16.0,6.38,7.78,0.4417,0.0389,16.4,desktop,ios,organic,US,whales,3.0,34.83759200978961,186.55420655483175,87.96361529207847
c_4415,2024-06-01T11:44:17+00:00,46.0,3.0,2.888,4.13,0.0545,0.3857,5.92,tablet,web,paid_search,,loyal,0.0,25.982201507754812,63.01620304492688,41.93839207139135
c_4416,2024-08-12T04:05:44+00:00,157.0,3.0,2.48,3.51,0.202,0.2608,14.94,tablet,ios,social,EU,casual,2.0,27.396168750347943,125.6669886334161,71.88373140563229
c_4417,2024-08-06T13:47:39+00:00,62.0,8.0,4.647,8.06,0.3421,0.0898,3.57,desktop,web,paid_search,EU,loyal,1.0,27.70972106466803,136.09161055442277,80.25004056777234
c_4418,2024-07-06T01:12:46+00:00,114.0,4.0,1.915,3.65,0.4738,0.2926,0.92,tablet,ios,organic,US,casual,3.0,25.387600096724398,143.06168162776095,24.839794185462654
c_4419,2024-07-20T12:20:29+00:00,81.0,4.0,5.864,2.87,0.4319,0.2401,12.88,mobile,android,paid_search,US,casual,2.0,29.3356383656776,173.92534644162365,73.90185993775575
c_4420,2024-09-01T00:45:01+00:00,91.0,1.0,4.049,3.35,0.2973,0.3028,7.36,desktop,ios,paid_search,,casual,1.0,18.59261594850374,102.26825610565177,21.163971624713184
c_4421,2024-09-24T13:33:45+00:00,79.0,1.0,1.53,5.19,0.4356,0.0863,0.23,tablet,android,organic,US,casual,1.0,25.988292844763308,50.68445811772946,46.9555405017664
c_4422,2024-06-15T18:37:23+00:00,126.0,4.0,1.975,1.01,0.2163,0.1466,2.14,desktop,web,email,Unknown,casual,0.0,20.264716634530256,130.6217761118104,70.28037981664403
c_4423,2024-06-19T15:35:25+00:00,13.0,15.0,4.182,5.56,0.1027,0.0083,32.84,mobile,android,organic,Unknown,whales,3.0,37.89411931189484,102.42926708911187,71.37077170012904
c_4424,2024-06-06T06:50:29+00:00,34.0,9.0,7.125,9.77,0.0034,0.0154,45.58,mobile,android,organic,EU,whales,4.0,28.30103447068012,205.42010315351328,40.39732830598832
c_4425,2024-08-25T09:15:55+00:00,13.0,16.0,4.45,11.51,0.4059,0.0136,10.47,mobile,android,social,APAC,whales,1.0,15.736378939184698,163.8709369911485,46.64945842363198
c_4426,2024-06-10T20:18:44+00:00,33.0,10.0,6.785,11.71,0.2468,0.063,17.56,mobile,ios,paid_search,APAC,whales,0.0,23.189295904632242,123.7924027083008,68.00408723892981
c_4427,2024-06-29T10:01:41+00:00,35.0,11.0,4.45,11.18,0.3089,0.0695,22.49,tablet,ios,social,EU,whales,2.0,12.705658497186336,516.8154839523061,45.85788276458656
c_4428,2024-07-26T03:16:39+00:00,90.0,2.0,1.955,7.03,0.019,0.0423,16.6,mobile,web,paid_search,EU,loyal,2.0,7.95145650315127,106.58170939975975,103.36080442660747
c_4429,2024-08-23T18:15:39+00:00,118.0,4.0,1.818,4.33,0.2264,0.0435,0.91,desktop,android,social,APAC,casual,3.0,24.661890300682092,206.11136085799066,32.12750917555581
c_4430,2024-06-29T15:17:13+00:00,58.0,6.0,2.569,3.29,0.4482,0.1626,3.42,mobile,android,organic,APAC,loyal,3.0,15.492737673002884,242.06819425209764,89.91950824043977
c_4431,2024-06-06T00:07:08+00:00,79.0,11.0,4.351,5.24,0.416,0.1454,5.62,mobile,ios,organic,,loyal,0.0,21.839776082486903,434.8303328463682,75.2701951210475
c_4432,2024-06-23T23:04:17+00:00,31.0,8.0,2.896,5.7,0.3877,0.0446,4.26,tablet,web,email,APAC,loyal,2.0,15.826332550659979,120.99469677123899,45.61289036600736
c_4433,2024-06-17T04:20:18+00:00,39.0,11.0,4.278,9.99,0.1748,0.0343,17.92,tablet,web,social,US,whales,2.0,28.678105160692702,105.64866044628934,22.510592591222792
